"No.","Time","Source","Destination","Protocol","Length","Info"
"47837","7754.290057","192.168.1.10","10.1.0.10","NAS-5GS","596","Authentication Request"
"47838","7754.398215","10.0.0.2","10.1.0.11","NGAP","617","HandoverRequest"
"47839","7754.448215","172.16.0.2","172.16.1.1","NGAP","1279","NGSetupRequest"
"47840","7754.572358","10.1.0.2","10.1.0.10","NGAP","157","UEContextReleaseRequest"
"47841","7754.626017","192.168.1.11","172.16.1.1","NAS-5GS","864","Authentication Response"
"47842","7754.676017","10.1.0.1","192.168.2.11","DNS","1255","Standard query"
"47843","7754.726017","192.168.1.11","10.0.0.10","RRC","908","MeasurementReport"
"47844","7754.776017","172.16.0.2","172.16.1.2","NGAP","707","PathSwitchRequest"
"47845","7754.883061","192.168.1.10","192.168.2.11","DNS","1147","Standard query"
"47846","7754.933061","10.0.0.1","10.0.0.10","UDP","244","49514  >  45778 Len=202 [RETRANSMISSION]"
"47847","7755.070819","192.168.1.11","172.16.1.1","ICMP","516","Echo (ping) request"
"47848","7755.120819","172.16.0.2","172.16.1.2","DNS","874","Standard query response"
"47849","7755.170819","10.0.0.2","192.168.2.10","NAS-5GS","764","Authentication Response"
"47850","7755.220819","10.0.0.2","10.0.0.11","GTPv2","1073","Create Session Response"
"47851","7755.430238","192.168.1.10","192.168.2.11","GTPv2","754","Create Session Response"
"47852","7755.480238","10.0.0.2","10.1.0.11","PFCP","1499","Session Deletion Request"
"47853","7755.530238","10.1.0.2","10.1.0.11","UDP","1061","13933  >  14144 Len=1019 [RETRANSMISSION]"
"47854","7755.588664","10.1.0.1","10.0.0.10","HTTP/2","980","51902  >  45579 Len=938 [RETRANSMISSION]"
"47855","7755.778268","10.0.0.1","10.1.0.11","NGAP","1125","NGSetupRequest"
"47856","7755.836789","172.16.0.1","10.1.0.11","PFCP","764","Heartbeat Request"
"47857","7755.886789","192.168.1.10","192.168.2.10","GTPv2","397","Delete Session Request"
"47858","7755.936789","10.1.0.1","10.1.0.11","NAS-5GS","827","Authentication Request"
"47859","7755.986789","10.0.0.1","10.1.0.11","UDP","817","18535  >  51156 Len=775 [RETRANSMISSION]"
"47860","7756.036789","192.168.1.11","192.168.2.10","RRC","874","RRCReconfiguration"
"47861","7756.449243","192.168.1.11","10.0.0.11","GTPv2","216","Create Session Request"
"47862","7756.507408","192.168.1.10","10.0.0.10","NGAP","706","InitialUEMessage"
"47863","7756.557408","192.168.1.11","10.0.0.11","DNS","557","Standard query response"
"47864","7756.664999","10.0.0.2","192.168.2.11","NGAP","606","PathSwitchRequest"
"47865","7756.714999","10.1.0.2","192.168.2.10","NGAP","1302","InitialContextSetupRequest"
"47866","7756.764999","172.16.0.1","10.0.0.11","UDP","1352","9453  >  56959 Len=1310 [RETRANSMISSION]"
"47867","7756.876258","192.168.1.10","10.1.0.10","ICMP","1474","Echo (ping) reply"
"47868","7756.926258","10.0.0.1","172.16.1.1","HTTP/2","451","5203  >  60661 Len=409 [RETRANSMISSION]"
"47869","7757.036063","10.1.0.1","192.168.2.11","NGAP","262","NGSetupRequest"
"47870","7757.089656","192.168.1.11","172.16.1.2","PFCP","244","Session Establishment Request"
"47871","7757.139656","192.168.1.10","192.168.2.11","DNS","1277","Standard query"
"47872","7757.189656","10.0.0.1","10.1.0.10","NGAP","443","NGSetupRequest"
"47873","7757.273791","172.16.0.2","10.1.0.10","NGAP","778","InitialContextSetupRequest"
"47874","7757.323791","172.16.0.1","172.16.1.2","NGAP","1242","InitialUEMessage"
"47875","7757.380709","10.0.0.2","10.0.0.11","NAS-5GS","629","Authentication Request"
"47876","7757.430709","10.0.0.1","10.1.0.11","ICMP","491","Echo (ping) reply"
"47877","7757.498072","10.1.0.1","10.0.0.11","GTPv2","1292","Create Session Request"
"47878","7757.636196","172.16.0.1","10.1.0.11","PFCP","1129","Session Establishment Request"
"47879","7757.715362","10.1.0.1","192.168.2.11","NGAP","505","InitialUEMessage"
"47880","7757.824156","10.1.0.1","172.16.1.2","RRC","425","RRCReconfigurationComplete"
"47881","7757.874156","10.1.0.1","10.0.0.11","DNS","1099","Standard query response"
"47882","7757.92507","10.1.0.1","10.1.0.11","RRC","496","RRCSetup"
"47883","7757.97507","10.1.0.2","10.1.0.10","GTPv2","831","Create Session Request"
"47884","7758.133056","10.1.0.2","10.1.0.10","ICMP","67","Echo (ping) reply"
"47885","7758.183056","10.1.0.2","10.1.0.10","NGAP","1407","InitialUEMessage"
"47886","7758.26366","10.1.0.1","172.16.1.2","PFCP","336","Session Modification Request"
"47887","7758.321712","172.16.0.2","10.1.0.11","NGAP","845","HandoverRequest"
"47888","7758.420688","10.0.0.2","10.0.0.11","GTPv2","55","Create Session Response"
"47889","7758.470688","10.0.0.2","10.1.0.10","UDP","489","59781  >  8448 Len=447 [RETRANSMISSION]"
"47890","7758.559786","172.16.0.2","10.1.0.11","PFCP","78","Session Modification Request"
"47891","7758.772426","10.0.0.2","192.168.2.10","UDP","340","23756  >  25977 Len=298 [RETRANSMISSION]"
"47892","7758.822426","172.16.0.1","172.16.1.2","HTTP/2","738","60960  >  32792 Len=696 [RETRANSMISSION]"
"47893","7758.872426","10.0.0.2","10.0.0.10","HTTP/2","1268","50828  >  6822 Len=1226 [RETRANSMISSION]"
"47894","7758.922426","10.0.0.1","172.16.1.2","NAS-5GS","1041","Registration Accept"
"47895","7758.992623","10.1.0.2","172.16.1.2","NGAP","1263","PathSwitchRequest"
"47896","7759.103577","10.0.0.1","10.1.0.11","NGAP","1178","HandoverRequest"
"47897","7759.271803","10.1.0.1","172.16.1.2","NAS-5GS","630","Registration Accept"
"47898","7759.352678","10.0.0.2","10.0.0.10","NGAP","315","InitialUEMessage"
"47899","7759.402678","10.0.0.2","192.168.2.11","DNS","178","Standard query"
"47900","7759.476412","10.0.0.1","172.16.1.1","ICMP","1070","Echo (ping) request"
"47901","7759.530442","172.16.0.1","192.168.2.11","NAS-5GS","620","Registration Accept"
"47902","7759.580442","172.16.0.1","10.0.0.11","UDP","191","50006  >  39220 Len=149 [RETRANSMISSION]"
"47903","7759.630442","10.0.0.1","10.0.0.11","DNS","52","Standard query"
"47904","7759.680442","10.0.0.2","10.1.0.11","NGAP","123","InitialUEMessage"
"47905","7759.862875","172.16.0.2","10.1.0.10","HTTP/2","393","38202  >  22521 Len=351 [RETRANSMISSION]"
"47906","7760.043387","10.1.0.2","172.16.1.1","NAS-5GS","286","Registration Request"
"47907","7760.093387","10.1.0.2","172.16.1.1","NAS-5GS","461","Registration Accept"
"47908","7760.143387","172.16.0.1","10.1.0.10","NGAP","459","NGSetupRequest"
"47909","7760.479331","10.0.0.2","10.1.0.10","GTPv2","1253","Create Session Response"
"47910","7760.529331","192.168.1.10","192.168.2.10","NGAP","1151","InitialUEMessage"
"47911","7760.579331","10.0.0.2","172.16.1.2","DNS","326","Standard query"
"47912","7760.639752","192.168.1.11","192.168.2.10","ICMP","367","Echo (ping) request"
"47913","7760.791676","172.16.0.2","192.168.2.11","ICMP","525","Destination unreachable"
"47914","7760.841676","172.16.0.2","192.168.2.10","HTTP/2","613","20645  >  53059 Len=571 [RETRANSMISSION]"
"47915","7760.891676","10.0.0.2","10.0.0.10","NGAP","567","NGSetupRequest"
"47916","7760.941676","172.16.0.2","10.1.0.10","NAS-5GS","525","Authentication Request"
"47917","7761.121249","10.1.0.2","10.0.0.11","NGAP","475","HandoverRequest"
"47918","7761.290024","10.1.0.2","10.1.0.10","DNS","1159","Standard query response"
"47919","7761.340024","172.16.0.1","192.168.2.11","DNS","1426","Standard query response"
"47920","7761.438155","192.168.1.11","10.0.0.11","NAS-5GS","900","PDU Session Establishment"
"47921","7761.488155","10.0.0.2","10.0.0.11","HTTP/2","102","17596  >  34584 Len=60 [RETRANSMISSION]"
"47922","7761.538155","192.168.1.11","10.0.0.10","PFCP","1488","Session Deletion Request"
"47923","7761.588155","10.0.0.1","172.16.1.2","NGAP","1290","InitialContextSetupRequest"
"47924","7761.750711","192.168.1.11","172.16.1.1","HTTP/2","1447","55263  >  42256 Len=1405 [RETRANSMISSION]"
"47925","7761.800711","10.1.0.1","192.168.2.11","GTPv2","964","Modify Bearer Request"
"47926","7761.850711","10.0.0.1","10.0.0.11","HTTP/2","231","55394  >  1319 Len=189 [RETRANSMISSION]"
"47927","7761.900711","172.16.0.2","172.16.1.2","HTTP/2","834","43401  >  14850 Len=792 [RETRANSMISSION]"
"47928","7762.477715","10.0.0.2","172.16.1.2","NGAP","538","NGSetupRequest"
"47929","7762.527715","10.1.0.2","10.0.0.11","GTPv2","1077","Create Session Request"
"47930","7762.577715","192.168.1.11","10.1.0.10","NGAP","555","InitialUEMessage"
"47931","7762.702335","10.0.0.2","10.1.0.10","HTTP/2","493","22504  >  64168 Len=451 [RETRANSMISSION]"
"47932","7762.823021","10.0.0.2","192.168.2.11","NGAP","992","PathSwitchRequest"
"47933","7763.047012","10.0.0.2","172.16.1.1","ICMP","983","Echo (ping) reply"
"47934","7763.097012","192.168.1.11","172.16.1.1","NGAP","533","PathSwitchRequest"
"47935","7763.147012","192.168.1.11","10.0.0.10","NAS-5GS","688","Deregistration Request"
"47936","7763.197012","10.1.0.1","172.16.1.1","NAS-5GS","218","Registration Accept"
"47937","7763.247012","192.168.1.10","10.0.0.10","NGAP","1215","UEContextReleaseRequest"
"47938","7763.297012","10.1.0.1","10.1.0.10","DNS","1422","Standard query"
"47939","7763.519781","192.168.1.11","10.0.0.10","NGAP","939","PathSwitchRequest"
"47940","7763.63017","10.1.0.2","10.1.0.11","NAS-5GS","225","PDU Session Establishment"
"47941","7763.686947","10.1.0.1","10.1.0.10","UDP","760","6270  >  47782 Len=718 [RETRANSMISSION]"
"47942","7763.736947","172.16.0.2","172.16.1.1","UDP","932","62943  >  62850 Len=890 [RETRANSMISSION]"
"47943","7763.786947","172.16.0.1","192.168.2.10","NAS-5GS","295","Authentication Response"
"47944","7763.836947","192.168.1.11","172.16.1.1","HTTP/2","1486","1357  >  52578 Len=1444 [RETRANSMISSION]"
"47945","7763.941125","172.16.0.1","192.168.2.11","NAS-5GS","1353","Authentication Response"
"47946","7764.045845","192.168.1.10","172.16.1.2","HTTP/2","498","59351  >  16527 Len=456 [RETRANSMISSION]"
"47947","7764.175803","192.168.1.11","10.1.0.10","GTPv2","814","Create Session Response"
"47948","7764.225803","192.168.1.11","10.1.0.10","NAS-5GS","995","PDU Session Establishment"
"47949","7764.275803","172.16.0.2","10.0.0.10","NAS-5GS","1286","PDU Session Establishment"
"47950","7764.339313","10.1.0.1","172.16.1.2","UDP","425","18847  >  17193 Len=383 [RETRANSMISSION]"
"47951","7764.418152","192.168.1.11","10.0.0.10","NGAP","810","UEContextReleaseRequest"
"47952","7764.478496","10.1.0.1","172.16.1.2","PFCP","1293","Session Establishment Request"
"47953","7764.640101","172.16.0.1","10.0.0.11","ICMP","1254","Echo (ping) request"
"47954","7764.690101","10.0.0.1","10.1.0.11","PFCP","299","Heartbeat Request"
"47955","7764.801324","192.168.1.10","192.168.2.10","DNS","1219","Standard query"
"47956","7764.983627","192.168.1.10","10.1.0.10","HTTP/2","463","2764  >  44990 Len=421 [RETRANSMISSION]"
"47957","7765.033627","10.1.0.2","192.168.2.10","NGAP","460","PathSwitchRequest"
"47958","7765.083627","10.1.0.1","172.16.1.1","HTTP/2","427","4707  >  47924 Len=385 [RETRANSMISSION]"
"47959","7765.133627","10.1.0.2","172.16.1.1","PFCP","1191","Session Deletion Request"
"47960","7765.183627","192.168.1.10","172.16.1.1","NAS-5GS","410","Authentication Request"
"47961","7765.259702","172.16.0.2","192.168.2.10","NAS-5GS","1286","Authentication Request"
"47962","7765.309702","192.168.1.11","192.168.2.10","NAS-5GS","437","PDU Session Establishment"
"47963","7765.359702","10.0.0.2","192.168.2.10","PFCP","673","Heartbeat Request"
"47964","7765.429064","10.0.0.2","192.168.2.11","DNS","1251","Standard query"
"47965","7765.479064","10.1.0.1","192.168.2.10","UDP","62","24383  >  43915 Len=20 [RETRANSMISSION]"
"47966","7765.529064","10.0.0.1","192.168.2.10","HTTP/2","116","15819  >  53730 Len=74 [RETRANSMISSION]"
"47967","7765.645545","192.168.1.11","10.1.0.11","RRC","1346","RRCSetup"
"47968","7765.695545","10.1.0.2","192.168.2.10","GTPv2","1200","Create Session Request"
"47969","7765.778793","10.0.0.1","172.16.1.1","DNS","1457","Standard query response"
"47970","7765.922035","192.168.1.10","10.1.0.10","NGAP","698","UEContextReleaseRequest"
"47971","7766.0753","10.1.0.2","172.16.1.2","UDP","534","41590  >  42639 Len=492 [RETRANSMISSION]"
"47972","7766.245224","192.168.1.11","10.1.0.10","NAS-5GS","1219","Authentication Request"
"47973","7766.295224","172.16.0.1","192.168.2.11","HTTP/2","583","4690  >  55558 Len=541 [RETRANSMISSION]"
"47974","7766.345224","172.16.0.1","172.16.1.1","NGAP","756","HandoverRequest"
"47975","7766.395224","172.16.0.1","10.1.0.11","UDP","213","6094  >  35173 Len=171 [RETRANSMISSION]"
"47976","7766.445224","10.1.0.1","10.0.0.11","HTTP/2","332","3356  >  52342 Len=290 [RETRANSMISSION]"
"47977","7766.495224","192.168.1.11","192.168.2.11","NAS-5GS","53","Authentication Request"
"47978","7766.545224","10.0.0.2","10.1.0.11","HTTP/2","799","64425  >  2153 Len=757 [RETRANSMISSION]"
"47979","7766.595224","10.1.0.2","192.168.2.11","GTPv2","886","Create Session Request"
"47980","7766.728827","172.16.0.1","192.168.2.10","PFCP","1290","Session Establishment Request"
"47981","7766.778827","172.16.0.2","10.0.0.11","NAS-5GS","586","PDU Session Establishment"
"47982","7766.828827","10.1.0.2","10.1.0.11","NGAP","184","InitialUEMessage"
"47983","7766.926943","10.1.0.2","172.16.1.2","ICMP","560","Echo (ping) reply"
"47984","7766.976943","172.16.0.2","10.0.0.10","NAS-5GS","1044","Authentication Request"
"47985","7767.026943","10.1.0.2","10.1.0.11","NGAP","1472","NGSetupRequest"
"47986","7767.076943","10.1.0.1","172.16.1.2","NAS-5GS","1070","Deregistration Request"
"47987","7767.126943","192.168.1.10","10.0.0.11","DNS","665","Standard query response"
"47988","7767.176943","10.1.0.2","10.0.0.11","NGAP","695","UEContextReleaseRequest"
"47989","7767.226943","10.0.0.1","10.1.0.11","NAS-5GS","216","Authentication Response"
"47990","7767.500357","172.16.0.2","10.0.0.10","HTTP/2","425","16601  >  45529 Len=383 [RETRANSMISSION]"
"47991","7767.565842","10.1.0.1","10.1.0.10","NAS-5GS","79","Deregistration Request"
"47992","7767.615842","10.0.0.2","10.1.0.10","NAS-5GS","635","Authentication Response"
"47993","7767.666341","172.16.0.1","192.168.2.10","NGAP","189","NGSetupRequest"
"47994","7767.8332","192.168.1.10","172.16.1.1","HTTP/2","353","60039  >  17722 Len=311 [RETRANSMISSION]"
"47995","7767.8832","10.1.0.1","172.16.1.2","NAS-5GS","1458","Authentication Response"
"47996","7767.953019","172.16.0.1","192.168.2.11","NAS-5GS","285","Deregistration Request"
"47997","7768.184112","192.168.1.11","192.168.2.11","NGAP","536","InitialUEMessage"
"47998","7768.234112","172.16.0.2","10.1.0.10","DNS","1372","Standard query response"
"47999","7768.30759","172.16.0.1","10.1.0.11","PFCP","211","Session Establishment Request"
"48000","7768.35759","10.0.0.2","172.16.1.1","UDP","273","10742  >  64498 Len=231 [RETRANSMISSION]"
"48001","7768.40759","10.0.0.2","10.1.0.10","HTTP/2","78","4836  >  40202 Len=36 [RETRANSMISSION]"
"48002","7768.534381","10.0.0.1","10.0.0.10","HTTP/2","264","9262  >  63089 Len=222 [RETRANSMISSION]"
"48003","7768.614199","192.168.1.10","172.16.1.2","HTTP/2","850","51035  >  61260 Len=808 [RETRANSMISSION]"
"48004","7768.664199","172.16.0.1","192.168.2.11","PFCP","662","Session Modification Request"
"48005","7768.804875","10.0.0.2","10.1.0.10","GTPv2","1041","Create Session Response"
"48006","7768.892541","10.0.0.2","192.168.2.10","NAS-5GS","318","Registration Request"
"48007","7768.942541","192.168.1.11","172.16.1.2","UDP","713","41557  >  58049 Len=671 [RETRANSMISSION]"
"48008","7768.997398","10.1.0.2","10.0.0.10","NGAP","1083","NGSetupRequest"
"48009","7769.047398","10.1.0.1","10.1.0.10","HTTP/2","1192","35875  >  6841 Len=1150 [RETRANSMISSION]"
"48010","7769.097398","10.0.0.1","192.168.2.10","DNS","229","Standard query"
"48011","7769.147398","10.0.0.2","192.168.2.10","NAS-5GS","968","Authentication Response"
"48012","7769.302197","10.0.0.1","10.1.0.11","DNS","471","Standard query response"
"48013","7769.398784","172.16.0.2","192.168.2.10","NAS-5GS","1063","Deregistration Request"
"48014","7769.460113","172.16.0.1","10.1.0.11","HTTP/2","328","21036  >  6727 Len=286 [RETRANSMISSION]"
"48015","7769.596327","172.16.0.2","172.16.1.1","NGAP","1093","PathSwitchRequest"
"48016","7769.756083","10.1.0.2","172.16.1.1","ICMP","918","Echo (ping) reply"
"48017","7769.806083","10.0.0.2","10.1.0.11","GTPv2","219","Create Session Request"
"48018","7769.946323","10.0.0.1","10.1.0.11","NGAP","202","InitialUEMessage"
"48019","7769.996323","10.0.0.1","192.168.2.11","NAS-5GS","517","PDU Session Establishment"
"48020","7770.046323","10.1.0.2","10.0.0.11","GTPv2","69","Modify Bearer Request"
"48021","7770.096323","10.0.0.2","192.168.2.11","NAS-5GS","434","Registration Accept"
"48022","7770.243167","10.0.0.1","10.0.0.11","DNS","875","Standard query response"
"48023","7770.298685","192.168.1.10","10.1.0.11","NGAP","1106","UEContextReleaseRequest"
"48024","7770.365338","10.0.0.1","192.168.2.11","GTPv2","1038","Delete Session Request"
"48025","7770.415338","10.0.0.1","10.1.0.11","NGAP","1059","NGSetupRequest"
"48026","7770.555997","192.168.1.11","10.0.0.11","GTPv2","295","Create Session Response"
"48027","7770.775512","172.16.0.2","172.16.1.2","NGAP","1305","NGSetupRequest"
"48028","7771.167225","10.0.0.1","10.0.0.10","NGAP","871","PathSwitchRequest"
"48029","7771.228925","10.1.0.2","192.168.2.11","NGAP","456","PathSwitchRequest"
"48030","7771.286234","172.16.0.1","192.168.2.10","DNS","1048","Standard query"
"48031","7771.629818","10.1.0.1","192.168.2.10","DNS","1144","Standard query"
"48032","7771.691235","10.1.0.2","10.0.0.11","NGAP","149","InitialContextSetupRequest"
"48033","7772.036818","172.16.0.1","10.1.0.10","HTTP/2","755","23468  >  10637 Len=713 [RETRANSMISSION]"
"48034","7772.086818","192.168.1.11","10.0.0.11","GTPv2","339","Modify Bearer Request"
"48035","7772.136818","10.1.0.1","10.0.0.11","HTTP/2","1427","60379  >  3518 Len=1385 [RETRANSMISSION]"
"48036","7772.186818","192.168.1.11","10.0.0.11","DNS","911","Standard query response"
"48037","7772.246916","10.1.0.1","172.16.1.1","UDP","703","38775  >  1403 Len=661 [RETRANSMISSION]"
"48038","7772.330154","10.0.0.2","10.0.0.11","NAS-5GS","1009","PDU Session Establishment"
"48039","7772.380154","172.16.0.2","10.0.0.11","NGAP","518","InitialContextSetupRequest"
"48040","7772.430154","10.0.0.2","10.1.0.10","NGAP","1100","InitialContextSetupRequest"
"48041","7772.520796","10.0.0.1","192.168.2.10","NAS-5GS","786","Authentication Request"
"48042","7772.570796","192.168.1.10","10.1.0.10","UDP","1047","37173  >  32688 Len=1005 [RETRANSMISSION]"
"48043","7772.646362","172.16.0.2","192.168.2.10","HTTP/2","75","63995  >  63938 Len=33 [RETRANSMISSION]"
"48044","7772.696362","10.0.0.1","10.0.0.10","NAS-5GS","1203","Registration Accept"
"48045","7772.746362","10.0.0.1","172.16.1.1","NAS-5GS","1060","Authentication Response"
